idmatch,result_finish_match,result_finish_match_prediction,proba_win_1,proba_draw,proba_win_2
105869,,1,0.38410466970824114,0.28782153811619693,0.3280737921755619
168078,,1,0.36642176233704027,0.3139196483843957,0.31965858927856405
137300,,1,0.3922254386391029,0.2814130604100812,0.3263615009508159
145778,,1,0.3792897036924219,0.2965628831989715,0.3241474131086067
109653,,1,0.38563403927285805,0.29012624168993134,0.3242397190372106
132021,,1,0.3643550762107578,0.30720566942734856,0.32843925436189364
123165,,1,0.3802273242929303,0.28486595954819705,0.3349067161588726
98194,,1,0.3690892485714148,0.29955192787064205,0.33135882355794316
170578,,1,0.36685078977905733,0.3105759363580438,0.32257327386289886
17047,,1,0.37433034119304825,0.3089887496156149,0.3166809091913368
13177,,1,0.35525452489173887,0.2981941606725381,0.3465513144357231
22913,,1,0.37814020992435293,0.2910950646718036,0.33076472540384344
149656,,1,0.3794330915172663,0.30856328612682976,0.31200362235590395
148906,,1,0.371104588133069,0.28828591789716523,0.34060949396976586
57332,,1,0.38811882469286857,0.2974226498515322,0.31445852545559916
117949,,1,0.3738952034788194,0.307656357384008,0.31844843913717263
130723,,1,0.38396294119406393,0.2990011677334519,0.31703589107248414
106230,,1,0.3876569558692289,0.27518141212988956,0.33716163200088156
104911,,1,0.38165332389895146,0.29462279515425854,0.32372388094679005
66449,,1,0.384079529789163,0.2998496485583719,0.3160708216524651
160238,,1,0.3664758719317001,0.31171346976035075,0.32181065830794914
43391,,1,0.38805769715669713,0.2819732865127502,0.3299690163305528
149274,,1,0.3757977602663034,0.28945709479817494,0.3347451449355217
108460,,1,0.3996739655202883,0.2969029085091649,0.3034231259705467
101510,,1,0.36326147020364624,0.30413731883689427,0.33260121095945944
12771,,1,0.35888267032694676,0.2960393753530671,0.3450779543199862
158154,,1,0.3742145868492023,0.30410757317470466,0.32167783997609317
46683,,1,0.35885872716511236,0.31451720664449984,0.32662406619038775
29077,,1,0.35707714771795446,0.30440224353369943,0.3385206087483461
148871,,1,0.3531976219186596,0.3065894311983324,0.340212946883008
100271,,1,0.3693192362980375,0.30240526291153685,0.32827550079042556
62184,,1,0.3642662640364836,0.3081090058220702,0.3276247301414462
32597,,1,0.36170654187590334,0.3090003230515017,0.32929313507259483
132835,,1,0.3680733929065536,0.3040549779162026,0.3278716291772437
97410,,1,0.3690641432632535,0.2951828495306746,0.33575300720607193
145747,,1,0.36981409735040066,0.2873787702799499,0.34280713236964955
153207,,1,0.37539799340424,0.27881717673008793,0.34578482986567216
66416,,1,0.38516859693281336,0.29097279016725763,0.32385861289992884
105697,,1,0.379173928782984,0.29688683972250635,0.3239392314945096
166593,,1,0.3672968493878379,0.3015802251630576,0.33112292544910454
57456,,1,0.352686492627798,0.2997488731190237,0.3475646342531784
78114,,1,0.3834322785488981,0.2928420747822028,0.3237256466688991
108679,,1,0.3704705535358612,0.28699428198824245,0.34253516447589644
118407,,1,0.37113040423396454,0.2986030127380841,0.33026658302795137
107388,,1,0.370314417802903,0.2927195542566091,0.33696602794048797
25557,,1,0.3585969534682312,0.28828726767812024,0.3531157788536485
135103,,1,0.3684802714839119,0.3023934871692698,0.32912624134681834
153378,,1,0.37937142851412514,0.29480514905818495,0.3258234224276899
96539,,1,0.36328534721358374,0.3046922756188404,0.3320223771675758
61081,,1,0.3671997699668068,0.29635290376195345,0.33644732627123974
153567,,1,0.36842834386722956,0.27695216806300305,0.35461948806976745
109219,,1,0.3911043869744318,0.2849374283587082,0.32395818466686
115196,,1,0.3705322272239188,0.3005207122041973,0.32894706057188394
125514,,1,0.3635448667064164,0.3123245953660863,0.3241305379274973
155420,,1,0.3695310702119324,0.3144152301151404,0.31605369967292735
100696,,1,0.37150550721054815,0.30743038430053093,0.321064108488921
32871,,1,0.3688448404652578,0.31170720653322825,0.319447953001514
60455,,1,0.3686943395490088,0.2907285844222094,0.3405770760287819
11778,,1,0.36146264856444843,0.28636810681049707,0.3521692446250546
116680,,1,0.3815548719167206,0.2835761839393556,0.33486894414392393
105198,,1,0.38507208409441795,0.2945123506631491,0.320415565242433
29984,,1,0.3801537492013563,0.2786121667691078,0.3412340840295358
73766,,1,0.3819948409722954,0.2877653933550131,0.3302397656726914
64849,,1,0.35588420297324824,0.29261137825790495,0.3515044187688469
118363,,1,0.37958120102500004,0.2986700762558248,0.32174872271917515
57308,,1,0.3933123040015083,0.2848978438617729,0.3217898521367189
149226,,1,0.3774593390747825,0.30999566606370027,0.31254499486151716
70350,,1,0.38455567458129164,0.30786596601479826,0.30757835940391004
127821,,1,0.368024755959639,0.29624266243275965,0.3357325816076013
99021,,1,0.3894274877724925,0.3132984233733581,0.2972740888541496
4316,,1,0.3659018106405338,0.30601632229039377,0.32808186706907233
45955,,1,0.3542230227630228,0.29898124560330563,0.34679573163367156
64745,,1,0.37692212808901693,0.29844378543254446,0.3246340864784387
113607,,1,0.38326586712319405,0.30385617543487903,0.31287795744192703
87667,,1,0.36950313890752723,0.30000122994442774,0.33049563114804503
52484,,1,0.37401690344840693,0.30066963379251166,0.3253134627590815
127227,,1,0.3616155875635507,0.3038364979767725,0.3345479144596769
71475,,1,0.380001131967472,0.3006911177180223,0.31930775031450565
169190,,1,0.37421316434002666,0.29017295516949904,0.33561388049047425
133969,,1,0.36804209258454573,0.30260739172883916,0.32935051568661505
98746,,1,0.35069818615792453,0.3126520351911667,0.3366497786509088
135906,,1,0.36953225315205224,0.2932229123941658,0.337244834453782
109242,,1,0.38703262190966997,0.29904378727558717,0.31392359081474286
58063,,1,0.36211260925755134,0.3021168392877651,0.33577055145468354
175347,,1,0.3758682656579256,0.3068084984345777,0.3173232359074968
66482,,1,0.3737934076521858,0.29291531037366875,0.3332912819741455
95033,,1,0.3560045438647053,0.30576234202586333,0.33823311410943135
60430,,1,0.37610199285733475,0.28031665217894236,0.34358135496372294
156674,,1,0.35160293010535504,0.31217744794792895,0.336219621946716
132050,,1,0.3795347853542606,0.29742176601060294,0.32304344863513645
99420,,1,0.3654858816111672,0.29341230185159883,0.34110181653723415
96009,,1,0.3774258836905438,0.3058438708145711,0.31673024549488504
105260,,1,0.37064424911937227,0.3077852568734141,0.3215704940072136
13390,,1,0.38110942494462735,0.28634486249310975,0.33254571256226295
149456,,1,0.3561661570451196,0.30908982488375497,0.33474401807112547
136943,,1,0.367846118276666,0.29862340906220525,0.3335304726611287
59045,,1,0.3769512665104543,0.29299870419069335,0.33005002929885235
135311,,1,0.37036046454411403,0.31054103193954036,0.3190985035163456
113707,,1,0.38840410057620256,0.28957502615561875,0.32202087326817863
70533,,1,0.36728525220077274,0.308632117145408,0.3240826306538192
111851,,1,0.389915273784442,0.2949742277170413,0.3151104984985167
59922,,1,0.35230389947091667,0.34401875779908286,0.30367734273000047
172089,,1,0.39048110566733724,0.2930629885830085,0.3164559057496544
108672,,1,0.38295406229441536,0.28217387602513666,0.3348720616804481
100785,,1,0.36786102215898664,0.2820984604847731,0.3500405173562402
104331,,1,0.3645212900655536,0.2930647154050647,0.34241399452938165
75430,,1,0.3707311529186163,0.302826014780578,0.3264428323008056
48010,,1,0.37674426027968877,0.2961914011864983,0.32706433853381306
67749,,1,0.3775088336783871,0.2944340007422166,0.3280571655793963
106774,,1,0.3850577139331082,0.29407301365310934,0.3208692724137825
59447,,1,0.3775098542019268,0.280248537882595,0.34224160791547814
153164,,1,0.3792551843417004,0.2829512920339948,0.3377935236243047
117900,,1,0.34580875192695326,0.32279214839746406,0.3313990996755828
158921,,1,0.38750921786950737,0.29545136513162573,0.317039416998867
59118,,1,0.4003280211998225,0.2950474266263818,0.3046245521737957
115960,,1,0.37160261808080725,0.31294926950675983,0.31544811241243276
121378,,1,0.3648990366753266,0.290056443921816,0.3450445194028574
20033,,1,0.36413782730520133,0.2895781907171753,0.34628398197762333
13344,,1,0.3662661449968186,0.3041949364934655,0.32953891850971584
96524,,1,0.36469102270266146,0.3097370117273018,0.32557196557003687
65542,,1,0.3715440012525237,0.28281072528028806,0.34564527346718826
85571,,1,0.37971608891992703,0.2865029420192714,0.33378096906080157
45580,,1,0.38331050405524913,0.3103751577165256,0.30631433822822524
66464,,1,0.38607317537028174,0.2906898468254813,0.323236977804237
84903,,1,0.37660815879706416,0.29513522765393824,0.32825661354899777
140549,,1,0.38967651383341645,0.2940670990972358,0.3162563870693478
112889,,1,0.3598941008003719,0.28262984047841266,0.35747605872121546
47053,,1,0.3694228287773802,0.3051905987465294,0.3253865724760905
118081,,1,0.3791837978593812,0.2946170010157089,0.32619920112490985
102327,,1,0.38343221179554365,0.2882758210211214,0.32829196718333487
151522,,1,0.3739388717980822,0.2858133118761028,0.340247816325815
32679,,1,0.34324559382237296,0.3189869753989295,0.3377674307786976
60856,,1,0.38622343986487456,0.297722891708564,0.3160536684265614
103971,,1,0.3615459893485047,0.2909213770259268,0.3475326336255685
127825,,1,0.40800000237371603,0.28541239275415176,0.3065876048721322
64855,,1,0.36378445217797134,0.302915195648683,0.33330035217334564
100884,,1,0.38943202220912604,0.29247891974619755,0.31808905804467624
102762,,1,0.37497659139027134,0.27226883483652553,0.3527545737732032
103458,,1,0.3573555523702493,0.2931780766824201,0.3494663709473307
82968,,1,0.37107828090634354,0.3035361792578525,0.325385539835804
60032,,1,0.3568718645253155,0.30892939742381076,0.33419873805087374
149960,,1,0.3871704742951612,0.28583240470470506,0.3269971210001338
122182,,1,0.3537918022268604,0.31334421598010237,0.3328639817930372
13175,,1,0.35792310231857616,0.30306889224982836,0.3390080054315955
97634,,1,0.3598935415882172,0.3071248509424922,0.3329816074692908
24857,,1,0.3634700137339775,0.30870939664450975,0.32782058962151267
158901,,1,0.3650647359539766,0.2915967659088939,0.34333849813712947
106669,,1,0.38856898278371893,0.2872161428973128,0.3242148743189684
71543,,1,0.3788243633949784,0.2961281483979349,0.3250474882070868
69291,,1,0.3834822914574381,0.2882665501075728,0.328251158434989
15872,,1,0.37463119815388274,0.28451310894341486,0.34085569290270246
145787,,1,0.3946077595652385,0.283372629013804,0.32201961142095736
127042,,1,0.35972840333674305,0.3081139902186968,0.33215760644456016
149288,,1,0.3724836023359047,0.3067107968211788,0.3208056008429165
59983,,1,0.3614942907941291,0.30762783802120686,0.33087787118466405
158146,,1,0.3852918235541683,0.2988415991642811,0.3158665772815506
59839,,1,0.36113583405780014,0.3189558343012262,0.3199083316409737
110548,,1,0.38733090018482275,0.26994061882385034,0.34272848099132697
136287,,1,0.377507593972701,0.3054380219078675,0.3170543841194315
173517,,1,0.3766554593358622,0.3173442128058956,0.30600032785824216
110605,,1,0.3834352006485977,0.27178078764488284,0.34478401170651934
172695,,1,0.3768655336685041,0.3102975984178915,0.3128368679136044
102773,,1,0.3517183770624389,0.3014434987186054,0.3468381242189557
108375,,1,0.36583765103226284,0.3006846812477055,0.33347766772003173
98994,,1,0.34537108906895514,0.320365638654382,0.3342632722766627
69651,,1,0.3841176374298593,0.29030164894291327,0.3255807136272273
71826,,1,0.38088165615743125,0.27304426140588417,0.3460740824366847
116416,,1,0.3606240222858049,0.29930268536075705,0.34007329235343803
70536,,1,0.36970027417683227,0.3285129020723993,0.3017868237507683
46485,,1,0.3705693421468828,0.29825592541048185,0.33117473244263546
30221,,1,0.3667424661041497,0.29182173632090724,0.341435797574943
130268,,1,0.36653324003372223,0.3030771736189692,0.33038958634730864
108559,,1,0.38091721539373813,0.2915758631395315,0.3275069214667304
19472,,1,0.38819823789504837,0.29126639560971196,0.32053536649523956
99740,,1,0.3622456039494828,0.3103156037267165,0.3274387923238007
106441,,1,0.3597702722367655,0.2914631982861079,0.34876652947712666
72691,,1,0.3614824687978032,0.29918276641546526,0.33933476478673147
97273,,1,0.34961545332215543,0.333076245207487,0.31730830147035766
46802,,1,0.3608537286567499,0.30841566962643174,0.3307306017168183
132055,,1,0.380340769185406,0.30243507649330964,0.31722415432128437
98096,,1,0.3609646306451304,0.31728369512613613,0.32175167422873346
70825,,1,0.35329134206783125,0.30568560758090046,0.3410230503512683
123269,,1,0.35229337008184136,0.3003915186250736,0.347315111293085
171480,,1,0.3719066678902761,0.30214548204627834,0.32594785006344557
92197,,1,0.39404645396249516,0.2847272262001102,0.3212263198373946
143412,,1,0.3588776928221077,0.30213661590838004,0.3389856912695122
52448,,1,0.36312418747615544,0.30368147555560526,0.3331943369682392
59417,,1,0.37323870330527664,0.2964907931742153,0.33027050352050813
15941,,1,0.3713481625474924,0.29101551001089676,0.33763632744161076
24481,,1,0.3592285209010015,0.3074149612418557,0.33335651785714276
13279,,1,0.3699265184827027,0.30115956383988945,0.32891391767740785
104873,,1,0.37716653517072074,0.2990060040961845,0.3238274607330947
56713,,1,0.3877186955169299,0.28879257879101894,0.3234887256920511
69678,,1,0.38027721939094056,0.2928917295986366,0.32683105101042287
19432,,1,0.3819078914627635,0.28789725960650403,0.33019484893073253
137967,,1,0.37667937329492995,0.30039686112745256,0.32292376557761754
155906,,1,0.36239897230378454,0.31205579479030787,0.3255452329059077
106771,,1,0.36733579471379696,0.31291114699917255,0.31975305828703043
66749,,1,0.36283703530189354,0.2951358053201707,0.3420271593779358
168048,,1,0.374587092906106,0.3144082080442993,0.31100469904959466
20503,,1,0.37374865444989436,0.2816219255990254,0.34462941995108026
101457,,1,0.35566791970358436,0.31048066751954884,0.3338514127768669
106821,,1,0.3742387315695496,0.30810105596988857,0.31766021246056175
107911,,1,0.3918989046790316,0.287890378031268,0.3202107172897005
147809,,1,0.3673244015315329,0.296655599374605,0.33601999909386215
133615,,1,0.3781628084498188,0.30431646643476706,0.31752072511541407
57530,,1,0.3820656737611866,0.29158969061857315,0.32634463562024024
17140,,1,0.3722799179881981,0.30964270478470285,0.31807737722709917
100102,,1,0.3507475805168224,0.3172688677348139,0.33198355174836375
46623,,1,0.3582993383174758,0.30881578006413046,0.3328848816183937
150655,,3,0.34857507978907004,0.2819113760369588,0.3695135441739712
134533,,1,0.3823606409580141,0.2961356395237985,0.3215037195181874
131461,,1,0.3676193470828353,0.29599263462089564,0.3363880182962691
59027,,1,0.3965150224237791,0.3074601313118655,0.2960248462643554
66680,,1,0.38003653032432416,0.2848056735322136,0.33515779614346225
120639,,1,0.3665542310228879,0.30140885056170724,0.3320369184154048
127112,,1,0.35696992769725033,0.3090257701421098,0.3340043021606398
135169,,1,0.38176051531584493,0.29439526555949586,0.32384421912465905
138396,,1,0.3799630863304634,0.2906160169721353,0.3294208966974012
90743,,1,0.35989388826014124,0.3138360253155453,0.32627008642431343
27833,,1,0.37369000653657275,0.2942566957262366,0.3320532977371906
98184,,1,0.3532407563181627,0.31493645161804146,0.33182279206379584
151379,,1,0.37970777811037304,0.28987720516777915,0.3304150167218478
48530,,1,0.3766898487380927,0.30408924928429354,0.31922090197761377
126236,,1,0.35819971495641983,0.30689166453925754,0.33490862050432263
12769,,1,0.39253524244485016,0.2887916000619121,0.31867315749323766
101359,,1,0.35953207117483305,0.30642090025971713,0.3340470285654497
13221,3.0,1,0.37330189493829413,0.28656273859841963,0.34013536646328624
99998,,1,0.3484074512786511,0.3084655763054205,0.34312697241592843
101681,,1,0.37134718599978106,0.30392326731794406,0.3247295466822749
35183,,1,0.3767736303325488,0.2942754530278262,0.3289509166396249
74956,,1,0.3379750825011454,0.3326483079067712,0.3293766095920834
24045,,1,0.38248207358040387,0.30174916361512893,0.3157687628044673
120789,,1,0.37402909820928787,0.28822240152872314,0.33774850026198894
136288,,1,0.38196032627545506,0.294384295674555,0.32365537804998995
35463,,1,0.3645400367598726,0.2901508428330207,0.34530912040710665
115964,,1,0.36756160070969474,0.2946821307248619,0.33775626856544344
85390,,1,0.36086493610204984,0.3077727321529051,0.33136233174504504
142009,,1,0.35537230325878866,0.3088177521508054,0.335809944590406
71733,,1,0.37858549667417396,0.28254266397662003,0.3388718393492061
126749,,1,0.36459866718401934,0.2994625312067096,0.335938801609271
63950,,1,0.39013036981043964,0.30613569916600647,0.30373393102355395
15781,,1,0.38256339571511017,0.28409493249581036,0.33334167178907953
25628,,1,0.37821175309080296,0.30804501404645285,0.31374323286274414
29787,,1,0.36643116568892,0.3008551897836378,0.33271364452744223
11747,,1,0.3723628785070904,0.3027054774256227,0.3249316440672869
149754,,1,0.36706172787686303,0.3109584718452941,0.32197980027784284
111741,,1,0.36852546489955107,0.30529244809797773,0.3261820870024712
91214,,1,0.37062704115913664,0.3039516547655447,0.3254213040753186
101097,,1,0.38618371750366426,0.2927549512361905,0.32106133126014524
46790,,1,0.3578652056567228,0.32262469470711314,0.31951009963616406
121044,,1,0.3610722504316773,0.31041281124342207,0.3285149383249007
47867,,1,0.38943632721751487,0.294862517991065,0.3157011547914201
65048,,1,0.3819441866434,0.3000569242696736,0.3179988890869263
73992,,1,0.3719269285833157,0.31685459897772805,0.3112184724389562
