,Feature Id,Importances
101,team2_all_classic_xg90xga90sum,0.23361278525931647
102,team1_away_xgpower_03_xg_xgsubxgaindex,0.2335835072662396
103,team2_away_xgpower_xg_xg90index,0.2330952264486591
104,team1_away_xgpower_03_xg_xga90index,0.23230086448521411
105,team2_all_xgpower_03_xg_xga90index,0.23167900805912878
106,team2_home_xgpower_03_zero_xgsubxgaindex,0.23156081874817586
107,team1_home_xgpower_xg_xg90index,0.23112256688273966
108,team2_all_xg90_draw_xg90xga90sum,0.23002110745711765
109,team1_home_five_com_xga90,0.2263040331884619
110,team1_away_xgpower_cop_xg90index,0.22616379000041859
111,team1_all_xgpower_cop_xga90index,0.2259590333512654
112,team2_all_five_cop_xg90xga90sum,0.2257540702180418
113,team2_all_xgpower_draw_xgsubxgaindex,0.22449309256646877
114,team1_away_xgpower_03_cop_xgsubxgaindex,0.22430646159484277
115,team1_home_xgpower_cop_xg90index,0.22407843436397432
116,team1_all_classic_gd,0.2236875734285355
117,team2_home_xg90_draw_xga90,0.22363340144694935
118,team2_home_xg90_03_xg_xg90xga90sum,0.2235440684063498
119,team1_home_xgpower_03_draw_xg90index,0.22325102228104632
120,team2_away_five_zero_xga90,0.22301738423260412
121,team2_all_five_draw_xgxga,0.2227480883466546
122,team1_home_xg90_cop_xg90,0.22103421929866934
123,team2_home_five_cop_xg90xga90sum,0.2199955106848463
124,team2_all_xgpower_cop_xg90index,0.21634099436580723
125,team1_all_five_zero_xgxga,0.21590634611425158
126,team1_all_classic_xg90xga90sum,0.21582359663884276
127,team1_all_xgpower_com_xg90index,0.21541428012166083
128,team1_home_classic_xga,0.21501452920397557
129,team2_home_xg90_03_zero_xgxga,0.21430428676346558
130,team1_away_xgpower_03_xg_xg90index,0.21427645577859344
131,team2_home_classic_xg90xga90sum,0.2138167195431775
132,team2_home_xgpower_03_draw_xg90index,0.21363159685189745
133,team2_all_xgpower_xg_xgsubxgaindex,0.2133736123556488
134,team2_home_classic_xg,0.21291707922438272
135,team1_all_xg90_03_zero_xg90,0.21253141952616042
136,team2_all_classic_xga90,0.2104073770326993
137,team1_all_classic_wins,0.20972527144405667
138,team2_home_xg90_03_xg_xgxga,0.20937297540160343
139,team2_home_five_com_xg90xga90sum,0.2089928471210624
140,team2_away_xgpower_03_com_xg90index,0.20876437622071295
141,team1_all_xg90_com_xga90,0.20834540490377457
142,team2_away_xgpower_03_draw_xgsubxgaindex,0.20623573171862725
143,team1_home_xg90_03_zero_xg90xga90sum,0.20620633546706438
144,team2_home_xgpower_03_xg_xga90index,0.20594663836545807
145,team2_home_xgpower_03_xg_xg90index,0.20571123165809413
146,team2_all_xgpower_zero_xga90index,0.20420671299364512
147,team2_home_classic_xgd,0.20379173524495153
148,team2_home_five_com_xgxga,0.2036739897287793
149,team1_away_xgpower_cop_xga90index,0.20302432967389328
150,team2_all_five_zero_xg90xga90sum,0.202730338415301
151,team1_all_five_com_xg90,0.19988968483393682
152,team2_all_xgpower_03_com_xga90index,0.19859780220859666
153,team1_home_five_cop_xga90,0.19792250557080243
154,team2_all_xgpower_03_cop_xgsubxgaindex,0.19791294989955158
155,team2_away_xg90_03_xg_xga90,0.19766311257230765
156,team1_home_classic_xgxga90,0.1959781297687254
157,team2_home_xgpower_draw_xga90index,0.1953846583902435
158,team2_all_xg90_03_cop_xg90,0.19524709962093173
159,team1_away_xgpower_com_xgsubxgaindex,0.19506405294889517
160,team2_away_xgpower_draw_xga90index,0.19491161925327394
161,team1_away_five_com_xga90,0.1945238337825918
162,team1_home_classic_xgd,0.19452321941819195
163,team1_home_xgpower_03_com_xgsubxgaindex,0.1944523976068567
164,team2_all_xg90_cop_xg90,0.1942787575123656
165,team2_home_xgpower_xg_xg90index,0.1940578441490364
166,team1_all_xg90_03_cop_xga90,0.193890608276617
167,team2_away_classic_xgd,0.19244331574569049
168,team2_all_xg90_com_xgxga,0.19224315291534333
169,team2_home_xg90_zero_xga90,0.19206087321968043
170,team1_all_xg90_03_zero_xg90xga90sum,0.19097641964735082
171,team2_all_xg90_draw_xgxga,0.1908820094011794
172,team1_all_xg90_cop_xg90,0.19080599136438478
173,team1_home_xgpower_com_xg90index,0.19052736645907153
174,team1_home_xg90_03_com_xg90xga90sum,0.19048045288999674
175,team2_away_five_zero_xgxga,0.18832975979792865
176,team2_all_xg90_03_draw_xga90,0.18764370751400963
177,team2_home_xg90_03_com_xg90xga90sum,0.18753974725790296
178,team1_away_xgpower_zero_xga90index,0.18735913018127695
179,team1_away_xgpower_03_draw_xgsubxgaindex,0.1866737805920945
180,team2_home_five_zero_xg90xga90sum,0.1864728278277141
181,team2_home_five_com_xg90,0.18626037561233907
182,team1_home_classic_down,0.18585103948520026
183,team1_all_five_zero_xg90,0.18547677491456635
184,team1_away_xg90_03_zero_xgxga,0.18441123008099372
185,team2_all_xg90_03_com_xg90xga90sum,0.1842345104990737
186,team2_all_xg90_03_draw_xg90,0.18406537458333996
187,team1_home_xg90_03_cop_xg90,0.18399391675828258
188,team2_home_xg90_03_draw_xgxga,0.18382302927794023
189,team1_all_xg90_03_draw_xg90xga90sum,0.18280934870145443
190,team1_away_xg90_03_xg_xg90,0.18250850831153842
191,team2_away_five_draw_xg90,0.18165383962686596
192,team2_away_xgpower_03_xg_xg90index,0.18164665153172832
193,team2_home_xg90_03_cop_xgxga,0.18108291281107936
194,team1_all_classic_xg90,0.18018945282147789
