idmatch,result_finish_match,result_finish_match_prediction,proba_0,proba_1
127290,,0,0.5278071213884894,0.4721928786115106
58804,,1,0.47510829831014,0.52489170168986
55107,,0,0.5412102514745677,0.4587897485254323
15859,,0,0.5311781483836816,0.4688218516163184
139031,,0,0.5310413177349459,0.4689586822650541
106688,,0,0.5337162868230914,0.4662837131769087
54052,,1,0.48566886313489066,0.5143311368651093
55856,,1,0.4675992701044599,0.5324007298955401
126307,,0,0.5252134539126477,0.47478654608735227
151251,,0,0.5252661965896355,0.47473380341036453
121039,,0,0.5395123005372027,0.46048769946279733
109038,,1,0.46998334700667255,0.5300166529933275
134100,,1,0.47432183067873657,0.5256781693212634
55338,,0,0.5284831751401768,0.47151682485982316
60667,,1,0.49319367610861764,0.5068063238913824
151079,,0,0.526791938255853,0.47320806174414703
45228,,0,0.5289175528165166,0.47108244718348335
64003,,0,0.5164864368859852,0.48351356311401483
51226,,0,0.5252269431641022,0.47477305683589777
175035,,0,0.5507873645897436,0.4492126354102563
111847,,0,0.5372220621222641,0.4627779378777359
97472,,0,0.5425603721618428,0.4574396278381571
104404,,0,0.5444109763278239,0.45558902367217613
126602,,0,0.5188239383150981,0.48117606168490196
120162,,0,0.5348550124341662,0.46514498756583383
123005,,0,0.5428888568577817,0.4571111431422184
95086,,0,0.5276513955536919,0.4723486044463081
55798,,1,0.4807798234403132,0.5192201765596868
101305,,1,0.477462294314677,0.522537705685323
142945,,0,0.5212040154032107,0.47879598459678935
13983,,1,0.4668070928455196,0.5331929071544804
118611,,0,0.5313847208480307,0.46861527915196927
159610,,0,0.524971236211141,0.4750287637888591
27369,,1,0.47633074045219104,0.523669259547809
153019,,1,0.4702410357318324,0.5297589642681676
57978,,1,0.4670349936626793,0.5329650063373207
149907,,0,0.5010259846390999,0.49897401536090014
108029,,0,0.5172915268647178,0.4827084731352822
47999,,0,0.5295375904594544,0.4704624095405456
39719,,0,0.5271605005075543,0.47283949949244575
116594,,1,0.46937361637992236,0.5306263836200776
148957,,0,0.5304251449893893,0.4695748550106107
99508,,0,0.5124702501526692,0.48752974984733083
102263,,0,0.5415164661303091,0.4584835338696909
67934,,0,0.5219688564661116,0.4780311435338885
108584,,0,0.5307015719807372,0.4692984280192628
86886,,1,0.46704504684807435,0.5329549531519256
27340,,0,0.5049949080803406,0.4950050919196593
140594,,1,0.4653491581807446,0.5346508418192554
46665,,0,0.5211518992430214,0.4788481007569786
131641,,1,0.4743011870756374,0.5256988129243626
145754,,0,0.5264934816008691,0.4735065183991309
142315,,1,0.4924942881506892,0.5075057118493108
101040,,0,0.5360193712413989,0.46398062875860113
101634,,0,0.526450302320501,0.47354969767949895
45447,,0,0.519738685871633,0.48026131412836703
134362,,1,0.47671980294025673,0.5232801970597433
28545,,0,0.53744348123387,0.46255651876613
169993,,0,0.5228293741376706,0.47717062586232933
155922,,0,0.525323230304066,0.474676769695934
106370,,1,0.4836875069996742,0.5163124930003258
61466,,0,0.5245899629694323,0.4754100370305677
120905,,1,0.45671422953558627,0.5432857704644137
38006,,0,0.5315703501466379,0.4684296498533621
175153,,0,0.5335711903215594,0.4664288096784406
40465,,1,0.47266531315500293,0.5273346868449971
