,Feature Id,Importances
424,team2_home_classic_wins,0.0
425,team2_home_classic_draw,0.0
426,team2_home_classic_miss,0.0
427,team2_home_classic_gd,0.0
428,team2_home_classic_points,0.0
429,team2_home_classic_xg,0.0
430,team2_home_classic_xga,0.0
431,team2_home_classic_xgd,0.0
432,team2_home_classic_gdxgd,0.0
433,team2_home_classic_xp,0.0
434,team2_home_classic_xgsh,0.0
435,team2_home_classic_xgash,0.0
436,team2_home_classic_xg90,0.0
437,team2_home_classic_xga90,0.0
438,team2_home_classic_xgxga90,0.0
439,team2_home_classic_xg90xga90sum,0.0
440,team2_home_xg90_draw_xg90,0.0
441,team2_home_xg90_draw_xga90,0.0
442,team2_home_xg90_draw_xgxga,0.0
443,team2_home_xg90_draw_xg90xga90sum,0.0
444,team2_home_xg90_zero_xg90,0.0
445,team2_home_xg90_zero_xga90,0.0
446,team2_home_xg90_zero_xgxga,0.0
447,team2_home_xg90_zero_xg90xga90sum,0.0
448,team2_home_xg90_cop_xg90,0.0
449,team2_home_xg90_cop_xga90,0.0
450,team2_home_xg90_cop_xgxga,0.0
451,team2_home_xg90_cop_xg90xga90sum,0.0
452,team2_home_xg90_com_xg90,0.0
453,team2_home_xg90_com_xga90,0.0
454,team2_home_xg90_com_xgxga,0.0
455,team2_home_xg90_com_xg90xga90sum,0.0
456,team2_home_five_draw_xg90,0.0
457,team2_home_five_draw_xga90,0.0
458,team2_home_five_draw_xgxga,0.0
459,team2_home_five_draw_xg90xga90sum,0.0
460,team2_home_five_zero_xg90,0.0
461,team2_home_five_zero_xga90,0.0
462,team2_home_five_zero_xgxga,0.0
463,team2_home_five_zero_xg90xga90sum,0.0
464,team2_home_five_cop_xg90,0.0
465,team2_home_five_cop_xga90,0.0
466,team2_home_five_cop_xgxga,0.0
467,team2_home_five_cop_xg90xga90sum,0.0
468,team2_home_five_com_xg90,0.0
469,team2_home_five_com_xga90,0.0
470,team2_home_five_com_xgxga,0.0
471,team2_home_five_com_xg90xga90sum,0.0
472,team2_home_xg90_03_xg_xg90,0.0
473,team2_home_xg90_03_xg_xga90,0.0
474,team2_home_xg90_03_xg_xgxga,0.0
475,team2_home_xg90_03_xg_xg90xga90sum,0.0
476,team2_home_xg90_03_draw_xg90,0.0
477,team2_home_xg90_03_draw_xga90,0.0
478,team2_home_xg90_03_draw_xgxga,0.0
479,team2_home_xg90_03_draw_xg90xga90sum,0.0
480,team2_home_xg90_03_zero_xg90,0.0
481,team2_home_xg90_03_zero_xga90,0.0
482,team2_home_xg90_03_zero_xgxga,0.0
483,team2_home_xg90_03_zero_xg90xga90sum,0.0
484,team2_home_xg90_03_cop_xg90,0.0
485,team2_home_xg90_03_cop_xga90,0.0
486,team2_home_xg90_03_cop_xgxga,0.0
487,team2_home_xg90_03_cop_xg90xga90sum,0.0
488,team2_home_xg90_03_com_xg90,0.0
489,team2_home_xg90_03_com_xga90,0.0
490,team2_home_xg90_03_com_xgxga,0.0
491,team2_home_xg90_03_com_xg90xga90sum,0.0
492,team2_home_xgpower_xg_xg90index,0.0
493,team2_home_xgpower_xg_xga90index,0.0
494,team2_home_xgpower_xg_xgsubxgaindex,0.0
495,team2_home_xgpower_zero_xg90index,0.0
496,team2_home_xgpower_zero_xga90index,0.0
497,team2_home_xgpower_zero_xgsubxgaindex,0.0
498,team2_home_xgpower_draw_xg90index,0.0
499,team2_home_xgpower_draw_xga90index,0.0
500,team2_home_xgpower_draw_xgsubxgaindex,0.0
501,team2_home_xgpower_cop_xg90index,0.0
502,team2_home_xgpower_cop_xga90index,0.0
503,team2_home_xgpower_cop_xgsubxgaindex,0.0
504,team2_home_xgpower_com_xg90index,0.0
505,team2_home_xgpower_com_xga90index,0.0
506,team2_home_xgpower_com_xgsubxgaindex,0.0
507,team2_home_xgpower_03_xg_xg90index,0.0
508,team2_home_xgpower_03_xg_xga90index,0.0
509,team2_home_xgpower_03_xg_xgsubxgaindex,0.0
510,team2_home_xgpower_03_zero_xga90index,0.0
511,team2_home_xgpower_03_zero_xgsubxgaindex,0.0
512,team2_home_xgpower_03_draw_xg90index,0.0
513,team2_home_xgpower_03_draw_xga90index,0.0
514,team2_home_xgpower_03_draw_xgsubxgaindex,0.0
515,team2_home_xgpower_03_cop_xg90index,0.0
516,team2_home_xgpower_03_cop_xga90index,0.0
517,team2_home_xgpower_03_cop_xgsubxgaindex,0.0
518,team2_home_xgpower_03_com_xg90index,0.0
