idmatch,result_finish_match,result_finish_match_prediction,proba_0,proba_1
69475,,0,0.5733333333333334,0.4266666666666667
36772,,0,0.53,0.47
57533,,0,0.52,0.48
20206,,1,0.33,0.67
86343,,1,0.47333333333333333,0.5266666666666666
61305,,0,0.52,0.48
82581,,0,0.5566666666666666,0.44333333333333336
101911,,1,0.44666666666666666,0.5533333333333333
156300,,0,0.5433333333333333,0.45666666666666667
130807,,1,0.44,0.56
112074,,1,0.4866666666666667,0.5133333333333333
69215,,1,0.3933333333333333,0.6066666666666667
135083,,1,0.4866666666666667,0.5133333333333333
108401,,0,0.5566666666666666,0.44333333333333336
55153,,0,0.53,0.47
132038,,1,0.47333333333333333,0.5266666666666666
104272,,0,0.54,0.46
109195,,0,0.54,0.46
45433,,0,0.6,0.4
4475,1.0,0,0.5133333333333333,0.4866666666666667
100675,,0,0.5566666666666666,0.44333333333333336
137333,,1,0.46,0.54
136684,,1,0.4666666666666667,0.5333333333333333
38475,,1,0.48333333333333334,0.5166666666666667
110127,,1,0.41333333333333333,0.5866666666666667
103536,,1,0.44,0.56
62409,,0,0.53,0.47
99956,,1,0.48333333333333334,0.5166666666666667
104051,,1,0.47333333333333333,0.5266666666666666
136981,,1,0.4033333333333333,0.5966666666666667
102610,,0,0.5466666666666666,0.4533333333333333
111808,,0,0.5233333333333333,0.4766666666666667
87799,,0,0.5333333333333333,0.4666666666666667
158797,,0,0.5766666666666667,0.42333333333333334
170687,,1,0.43333333333333335,0.5666666666666667
93743,,0,0.5266666666666666,0.47333333333333333
171338,,1,0.4266666666666667,0.5733333333333334
26067,,0,0.5,0.5
153375,,0,0.5166666666666667,0.48333333333333334
137322,,0,0.5233333333333333,0.4766666666666667
20351,,0,0.55,0.45
101940,,0,0.5866666666666667,0.41333333333333333
158267,,0,0.56,0.44
125337,,1,0.4533333333333333,0.5466666666666666
27938,,0,0.5633333333333334,0.43666666666666665
105108,,0,0.5133333333333333,0.4866666666666667
15970,,1,0.38666666666666666,0.6133333333333333
101054,,1,0.4633333333333333,0.5366666666666666
136720,,0,0.5066666666666667,0.49333333333333335
126344,,0,0.5633333333333334,0.43666666666666665
107353,,0,0.5666666666666667,0.43333333333333335
91553,,1,0.4866666666666667,0.5133333333333333
174593,,1,0.48,0.52
55580,,0,0.5733333333333334,0.4266666666666667
59212,,1,0.4666666666666667,0.5333333333333333
76673,,1,0.43666666666666665,0.5633333333333334
116032,,1,0.44,0.56
25327,,0,0.53,0.47
106938,,0,0.5166666666666667,0.48333333333333334
136318,,0,0.5433333333333333,0.45666666666666667
4533,,0,0.5333333333333333,0.4666666666666667
121540,,0,0.5433333333333333,0.45666666666666667
96383,,1,0.4866666666666667,0.5133333333333333
79130,,0,0.53,0.47
98851,,1,0.4633333333333333,0.5366666666666666
145670,,0,0.6533333333333333,0.3466666666666667
105196,,1,0.48333333333333334,0.5166666666666667
67949,,1,0.49,0.51
150385,,0,0.5,0.5
32809,,1,0.4666666666666667,0.5333333333333333
112024,,0,0.6,0.4
109839,,0,0.6566666666666666,0.3433333333333333
59182,,0,0.5933333333333334,0.4066666666666667
154452,,1,0.42333333333333334,0.5766666666666667
99085,,1,0.49333333333333335,0.5066666666666667
137981,,0,0.5166666666666667,0.48333333333333334
127653,,0,0.5666666666666667,0.43333333333333335
145188,,0,0.6233333333333333,0.37666666666666665
67382,,1,0.48,0.52
48740,,1,0.43333333333333335,0.5666666666666667
101630,,1,0.39666666666666667,0.6033333333333334
29861,,1,0.37,0.63
55909,,1,0.33,0.67
107515,,0,0.6066666666666667,0.3933333333333333
58985,,1,0.46,0.54
102970,,0,0.5166666666666667,0.48333333333333334
99371,,0,0.5233333333333333,0.4766666666666667
138293,,0,0.5366666666666666,0.4633333333333333
105110,,1,0.44333333333333336,0.5566666666666666
105561,,0,0.58,0.42
100758,,0,0.5066666666666667,0.49333333333333335
111505,,0,0.5866666666666667,0.41333333333333333
187791,,0,0.8233333333333334,0.17666666666666667
55249,,0,0.5366666666666666,0.4633333333333333
105562,,0,0.5266666666666666,0.47333333333333333
15681,,1,0.4866666666666667,0.5133333333333333
160878,,0,0.54,0.46
106441,,1,0.48333333333333334,0.5166666666666667
152989,,0,0.5233333333333333,0.4766666666666667
61035,,0,0.5633333333333334,0.43666666666666665
176615,,0,0.5,0.5
82015,,0,0.5166666666666667,0.48333333333333334
56567,,0,0.5633333333333334,0.43666666666666665
48682,,0,0.5033333333333333,0.49666666666666665
38481,,1,0.4766666666666667,0.5233333333333333
85162,,1,0.45,0.55
13957,,0,0.5166666666666667,0.48333333333333334
91981,,0,0.53,0.47
60699,,1,0.46,0.54
58728,,0,0.5533333333333333,0.44666666666666666
89369,,0,0.5266666666666666,0.47333333333333333
172330,,0,0.6033333333333334,0.39666666666666667
135328,,0,0.5366666666666666,0.4633333333333333
122100,,1,0.49,0.51
54359,,1,0.49,0.51
97157,,0,0.57,0.43
94654,,0,0.5266666666666666,0.47333333333333333
13955,,0,0.5566666666666666,0.44333333333333336
118569,,0,0.55,0.45
104988,,0,0.5633333333333334,0.43666666666666665
152663,,0,0.54,0.46
182414,,0,0.5866666666666667,0.41333333333333333
139987,,1,0.44,0.56
61508,,0,0.5,0.5
153980,,1,0.42333333333333334,0.5766666666666667
43560,,1,0.47,0.53
140049,,0,0.5466666666666666,0.4533333333333333
20390,,1,0.37666666666666665,0.6233333333333333
38313,,0,0.52,0.48
