idmatch,result_finish_match,result_finish_match_prediction,proba_0,proba_1
47991,,1,0.4942363112391931,0.5057636887608069
99523,,0,0.5953026196928636,0.4046973803071364
133695,,0,0.5323457461266649,0.46765425387333515
90748,,1,0.4942363112391931,0.5057636887608069
135270,,0,0.5527777777777778,0.44722222222222224
13133,,0,0.7647058823529411,0.23529411764705882
110640,,1,0.44837883959044367,0.5516211604095563
100232,,0,0.6926751592356688,0.3073248407643312
138136,,0,0.6458333333333334,0.3541666666666667
99511,,0,0.5323457461266649,0.46765425387333515
123838,,0,0.5323457461266649,0.46765425387333515
104336,,0,0.5501432664756447,0.4498567335243553
99089,,0,0.5323457461266649,0.46765425387333515
174921,,0,0.559322033898305,0.4406779661016949
170084,,0,0.5226277372262774,0.47737226277372263
151247,,1,0.4942363112391931,0.5057636887608069
137270,,0,0.5976331360946746,0.40236686390532544
66663,,0,0.5323457461266649,0.46765425387333515
59831,,0,0.5323457461266649,0.46765425387333515
17725,,0,0.5226277372262774,0.47737226277372263
127197,,1,0.4942363112391931,0.5057636887608069
1474,,1,0.4831223628691983,0.5168776371308017
33806,,0,0.5323457461266649,0.46765425387333515
54488,,1,0.42160278745644597,0.578397212543554
63949,,1,0.3286219081272085,0.6713780918727915
67797,,1,0.417910447761194,0.582089552238806
45427,,1,0.4820415879017013,0.5179584120982986
117048,,1,0.330188679245283,0.6698113207547169
74817,,0,0.75,0.25
29964,,1,0.36180904522613067,0.6381909547738693
142949,,1,0.46619217081850534,0.5338078291814946
131860,,0,0.5323457461266649,0.46765425387333515
123818,,1,0.43911439114391143,0.5608856088560885
69603,,1,0.36180904522613067,0.6381909547738693
20347,,1,0.3828125,0.6171875
56765,,0,0.5323457461266649,0.46765425387333515
4458,,1,0.4831223628691983,0.5168776371308017
129171,,1,0.4831223628691983,0.5168776371308017
36954,,0,0.5391621129326047,0.46083788706739526
122771,,1,0.44837883959044367,0.5516211604095563
71955,,1,0.42718446601941745,0.5728155339805825
87689,,0,0.5899864682002707,0.4100135317997294
58176,,1,0.42160278745644597,0.578397212543554
138142,,0,0.50199203187251,0.49800796812749004
105046,,0,0.559322033898305,0.4406779661016949
138264,,0,0.593065693430657,0.40693430656934304
71985,,1,0.3698224852071006,0.6301775147928994
5948,,1,0.42160278745644597,0.578397212543554
122430,,0,0.5501432664756447,0.4498567335243553
56826,,1,0.42160278745644597,0.578397212543554
87300,,0,0.5323457461266649,0.46765425387333515
32917,,0,0.6702127659574468,0.32978723404255317
61513,,0,0.5323457461266649,0.46765425387333515
15297,,0,0.5137614678899083,0.48623853211009177
24279,,0,0.5323457461266649,0.46765425387333515
112947,,0,0.5601750547045952,0.43982494529540483
67850,,0,0.5323457461266649,0.46765425387333515
29953,,0,0.5323457461266649,0.46765425387333515
68838,,0,0.5953026196928636,0.4046973803071364
118607,,1,0.4942363112391931,0.5057636887608069
113946,,0,0.5323457461266649,0.46765425387333515
142489,,1,0.44837883959044367,0.5516211604095563
41662,,1,0.417910447761194,0.582089552238806
156415,,1,0.43796992481203006,0.5620300751879699
38313,,1,0.25925925925925924,0.7407407407407407
23274,0.0,1,0.3065134099616858,0.6934865900383141
125334,,0,0.559322033898305,0.4406779661016949
116891,,0,0.6590909090909091,0.3409090909090909
73140,,1,0.37158469945355194,0.6284153005464481
91113,,0,0.5953026196928636,0.4046973803071364
122935,,0,0.5953026196928636,0.4046973803071364
98353,,0,0.5323457461266649,0.46765425387333515
20171,,1,0.3828125,0.6171875
105338,,1,0.43112244897959184,0.5688775510204082
27059,0.0,0,0.5899864682002707,0.4100135317997294
108266,,0,0.5323457461266649,0.46765425387333515
91070,,1,0.417910447761194,0.582089552238806
64176,,0,0.5323457461266649,0.46765425387333515
32876,,0,0.6574585635359116,0.3425414364640884
131205,,0,0.5323457461266649,0.46765425387333515
134193,,0,1.0,0.0
126745,,0,0.5323457461266649,0.46765425387333515
116235,,1,0.4873096446700508,0.5126903553299492
151042,,0,0.5323457461266649,0.46765425387333515
133036,,0,0.7916666666666666,0.20833333333333334
47889,,1,0.4942363112391931,0.5057636887608069
4703,,1,0.42160278745644597,0.578397212543554
170343,,1,0.42160278745644597,0.578397212543554
15868,,0,0.5323457461266649,0.46765425387333515
65105,,0,0.5323457461266649,0.46765425387333515
35923,,1,0.4672131147540984,0.5327868852459017
158062,,1,0.4942363112391931,0.5057636887608069
127548,,0,0.6742160278745645,0.32578397212543553
48569,,1,0.44837883959044367,0.5516211604095563
80699,,1,0.417910447761194,0.582089552238806
72864,,0,0.5323457461266649,0.46765425387333515
103386,,1,0.44837883959044367,0.5516211604095563
112720,,0,0.8056537102473498,0.19434628975265017
142229,,0,0.5323457461266649,0.46765425387333515
76963,,0,0.5899864682002707,0.4100135317997294
131638,,1,0.33191489361702126,0.6680851063829787
70272,,0,0.6702127659574468,0.32978723404255317
113012,,0,0.5323457461266649,0.46765425387333515
103639,,1,0.3314037626628075,0.6685962373371924
151902,,0,0.5323457461266649,0.46765425387333515
59402,,0,0.5391621129326047,0.46083788706739526
149893,,0,0.6574585635359116,0.3425414364640884
56392,,0,0.5323457461266649,0.46765425387333515
23275,,1,0.4077922077922078,0.5922077922077922
125857,,0,0.6742160278745645,0.32578397212543553
159604,,0,0.5953026196928636,0.4046973803071364
64858,,1,0.44837883959044367,0.5516211604095563
166506,,1,0.417910447761194,0.582089552238806
28721,,0,0.5323457461266649,0.46765425387333515
110124,,1,0.44837883959044367,0.5516211604095563
131188,,1,0.4831223628691983,0.5168776371308017
98342,,0,0.7647058823529411,0.23529411764705882
4728,,0,0.5323457461266649,0.46765425387333515
104080,,1,0.3314037626628075,0.6685962373371924
159660,,0,0.5323457461266649,0.46765425387333515
45453,,0,0.5137614678899083,0.48623853211009177
187338,,0,0.6574585635359116,0.3425414364640884
172091,,1,0.4831223628691983,0.5168776371308017
103424,,0,0.6574585635359116,0.3425414364640884
4431,,1,0.44837883959044367,0.5516211604095563
111385,,1,0.4117647058823529,0.5882352941176471
166527,,1,0.44837883959044367,0.5516211604095563
87383,,0,0.5226277372262774,0.47737226277372263
131617,,1,0.42160278745644597,0.578397212543554
58396,,1,0.44837883959044367,0.5516211604095563
103061,,0,0.6574585635359116,0.3425414364640884
