idmatch,result_finish_match,result_finish_match_prediction,proba_0,proba_1
152906,,0,0.5966666666666667,0.4033333333333333
39515,,0,0.5133333333333333,0.4866666666666667
148899,,0,0.6,0.4
35463,,0,0.5633333333333334,0.43666666666666665
99523,,0,0.52,0.48
56070,,0,0.53,0.47
140136,,0,0.5533333333333333,0.44666666666666666
145014,,1,0.47333333333333333,0.5266666666666666
120494,,0,0.6033333333333334,0.39666666666666667
39628,,0,0.59,0.41
89296,,0,0.5666666666666667,0.43333333333333335
117066,,0,0.5333333333333333,0.4666666666666667
111851,,1,0.48333333333333334,0.5166666666666667
118946,,0,0.5,0.5
99997,,0,0.5166666666666667,0.48333333333333334
109839,,0,0.5533333333333333,0.44666666666666666
15278,,0,0.5033333333333333,0.49666666666666665
107582,,0,0.58,0.42
110079,,0,0.58,0.42
170611,,1,0.48,0.52
65048,,0,0.5366666666666666,0.4633333333333333
135725,,1,0.4033333333333333,0.5966666666666667
151888,,1,0.4866666666666667,0.5133333333333333
80653,,1,0.4766666666666667,0.5233333333333333
64887,,1,0.49333333333333335,0.5066666666666667
138247,,1,0.4866666666666667,0.5133333333333333
27371,,0,0.5166666666666667,0.48333333333333334
61523,,1,0.49,0.51
106059,,0,0.5633333333333334,0.43666666666666665
43582,,0,0.5466666666666666,0.4533333333333333
174611,,0,0.6133333333333333,0.38666666666666666
103549,,0,0.53,0.47
173399,,0,0.5666666666666667,0.43333333333333335
84850,,1,0.43666666666666665,0.5633333333333334
174711,,1,0.49,0.51
122430,,0,0.5866666666666667,0.41333333333333333
103350,,1,0.47,0.53
59613,,0,0.5333333333333333,0.4666666666666667
151012,,0,0.5266666666666666,0.47333333333333333
68838,,0,0.5033333333333333,0.49666666666666665
37832,,0,0.5433333333333333,0.45666666666666667
103834,,0,0.6233333333333333,0.37666666666666665
105198,,0,0.5766666666666667,0.42333333333333334
187335,,0,0.5633333333333334,0.43666666666666665
93181,,1,0.49333333333333335,0.5066666666666667
101513,,0,0.5066666666666667,0.49333333333333335
149212,,0,0.6066666666666667,0.3933333333333333
22645,,0,0.5566666666666666,0.44333333333333336
47536,,0,0.5233333333333333,0.4766666666666667
125334,,1,0.4666666666666667,0.5333333333333333
80647,,0,0.53,0.47
178419,,0,0.5733333333333334,0.4266666666666667
134104,,0,0.5433333333333333,0.45666666666666667
15906,,0,0.52,0.48
159561,,0,0.5933333333333334,0.4066666666666667
24772,,1,0.4766666666666667,0.5233333333333333
130286,,0,0.62,0.38
136807,,0,0.5466666666666666,0.4533333333333333
111120,,0,0.5933333333333334,0.4066666666666667
29824,,0,0.7,0.3
15868,,0,0.51,0.49
131461,,0,0.5833333333333334,0.4166666666666667
61444,,1,0.49,0.51
85662,,0,0.6166666666666667,0.38333333333333336
122948,,0,0.5266666666666666,0.47333333333333333
102721,,1,0.4066666666666667,0.5933333333333334
102531,,0,0.5766666666666667,0.42333333333333334
15932,,0,0.5266666666666666,0.47333333333333333
46226,,0,0.5233333333333333,0.4766666666666667
142229,,1,0.4533333333333333,0.5466666666666666
133243,,0,0.52,0.48
15262,,0,0.71,0.29
111958,,0,0.5833333333333334,0.4166666666666667
5934,,0,0.5,0.5
37830,,0,0.6166666666666667,0.38333333333333336
178432,,0,0.56,0.44
98219,,0,0.5533333333333333,0.44666666666666666
28159,,0,0.5866666666666667,0.41333333333333333
127655,,1,0.43,0.57
137449,,0,0.6466666666666666,0.35333333333333333
170779,,0,0.51,0.49
87383,,0,0.56,0.44
41821,,0,0.55,0.45
24652,,0,0.55,0.45
133861,,0,0.54,0.46
102607,,0,0.6366666666666667,0.36333333333333334
158925,,0,0.56,0.44
106406,,0,0.5066666666666667,0.49333333333333335
43701,,0,0.51,0.49
85632,,0,0.5066666666666667,0.49333333333333335
99561,,1,0.43333333333333335,0.5666666666666667
120339,,0,0.5333333333333333,0.4666666666666667
107972,,1,0.4166666666666667,0.5833333333333334
55863,,1,0.35,0.65
134596,,1,0.2833333333333333,0.7166666666666667
43391,,0,0.6,0.4
135836,,0,0.5166666666666667,0.48333333333333334
66734,,0,0.53,0.47
95555,,0,0.54,0.46
85442,,0,0.5033333333333333,0.49666666666666665
65387,,0,0.5933333333333334,0.4066666666666667
116059,,0,0.5333333333333333,0.4666666666666667
105985,,0,0.6433333333333333,0.3566666666666667
19429,,0,0.54,0.46
115195,,0,0.58,0.42
64880,,0,0.6033333333333334,0.39666666666666667
172117,,1,0.49666666666666665,0.5033333333333333
136412,,0,0.5633333333333334,0.43666666666666665
37967,,0,0.5133333333333333,0.4866666666666667
105227,,0,0.5,0.5
36966,,0,0.6033333333333334,0.39666666666666667
98788,,1,0.4633333333333333,0.5366666666666666
106482,,0,0.5066666666666667,0.49333333333333335
145818,,1,0.47,0.53
138013,,1,0.48333333333333334,0.5166666666666667
132562,,0,0.5966666666666667,0.4033333333333333
74822,,1,0.44666666666666666,0.5533333333333333
158848,,0,0.5733333333333334,0.4266666666666667
45580,,1,0.49333333333333335,0.5066666666666667
29689,,0,0.5766666666666667,0.42333333333333334
105134,,1,0.43333333333333335,0.5666666666666667
103031,,0,0.5066666666666667,0.49333333333333335
171090,,0,0.5866666666666667,0.41333333333333333
19012,,0,0.5633333333333334,0.43666666666666665
105086,,0,0.5633333333333334,0.43666666666666665
50357,,0,0.5033333333333333,0.49666666666666665
91388,,1,0.49,0.51
151069,,1,0.4866666666666667,0.5133333333333333
85114,,0,0.5533333333333333,0.44666666666666666
37039,,0,0.5033333333333333,0.49666666666666665
55190,,0,0.58,0.42
168300,,0,0.6133333333333333,0.38666666666666666
43561,,1,0.37,0.63
48570,,0,0.5366666666666666,0.4633333333333333
115177,,0,0.53,0.47
163777,,0,0.6133333333333333,0.38666666666666666
123688,,0,0.5866666666666667,0.41333333333333333
153601,,0,0.52,0.48
70192,,1,0.49333333333333335,0.5066666666666667
70269,,0,0.5566666666666666,0.44333333333333336
61615,,0,0.53,0.47
61068,,0,0.5133333333333333,0.4866666666666667
99362,,1,0.49,0.51
37724,,0,0.5633333333333334,0.43666666666666665
120337,,0,0.51,0.49
67373,,0,0.52,0.48
19449,,0,0.6,0.4
13331,,0,0.5866666666666667,0.41333333333333333
19126,,1,0.4266666666666667,0.5733333333333334
15936,0.0,0,0.5366666666666666,0.4633333333333333
176552,,0,0.64,0.36
57248,,1,0.43,0.57
117884,,0,0.5366666666666666,0.4633333333333333
108119,,1,0.47333333333333333,0.5266666666666666
101667,,0,0.5066666666666667,0.49333333333333335
66991,,1,0.47,0.53
15305,,1,0.4766666666666667,0.5233333333333333
86691,,0,0.51,0.49
136998,,0,0.54,0.46
145286,,0,0.58,0.42
64712,,1,0.47,0.53
169473,,1,0.4766666666666667,0.5233333333333333
35493,,0,0.55,0.45
56731,,0,0.5133333333333333,0.4866666666666667
111205,,0,0.5666666666666667,0.43333333333333335
100566,,0,0.5566666666666666,0.44333333333333336
86465,,1,0.4766666666666667,0.5233333333333333
107896,,1,0.42,0.58
149252,,0,0.6666666666666666,0.3333333333333333
107572,,0,0.5733333333333334,0.4266666666666667
37753,,0,0.59,0.41
29607,0.0,0,0.5633333333333334,0.43666666666666665
142150,,1,0.45,0.55
27221,,0,0.5966666666666667,0.4033333333333333
95100,,0,0.5433333333333333,0.45666666666666667
137300,,0,0.6066666666666667,0.3933333333333333
55986,,0,0.5133333333333333,0.4866666666666667
100819,,1,0.49333333333333335,0.5066666666666667
133061,,0,0.65,0.35
71424,,0,0.55,0.45
103901,,0,0.55,0.45
150441,,0,0.5533333333333333,0.44666666666666666
156218,,0,0.51,0.49
60667,,0,0.5033333333333333,0.49666666666666665
59187,,0,0.5166666666666667,0.48333333333333334
